epiweek,region,first-observed-wili,final-observed-wili
201622,nat,1.3285,1.13723
201623,nat,1.06841,1.04118
201624,nat,1.16418,0.971814
201625,nat,0.87012,0.863306
201626,nat,0.889525,0.833797
201627,nat,0.848428,0.784516
201628,nat,0.811449,0.734327
201629,nat,0.820181,0.698845
201530,hhs2,1.3582212271798,1.36927
201531,hhs2,1.0745803479502,1.58666
201532,hhs2,1.44841004856,1.39358
201533,hhs2,1.0763776763125,1.12294
201534,hhs2,1.3945742151563,1.12921
201535,hhs2,1.5172666795751,1.1994
201536,hhs2,1.0053271284097,1.16127
201537,hhs2,1.4743722610433,1.37077
201538,hhs2,2.1331183011486,1.62828
201539,hhs2,1.39973,1.2988
201540,hhs2,1.15414,1.03278
201541,hhs2,1.32009,0.951433
201542,hhs2,1.6948,1.23018
201543,hhs2,1.07849,1.10278
201544,hhs2,1.64154,1.21684
201545,hhs2,1.38988,1.07336
201546,hhs2,1.53207,1.3633
201547,hhs2,2.24704,1.35069
201548,hhs2,2.52487,1.57092
201549,hhs2,3.10982,1.86092
201550,hhs2,2.88648,1.74541
201551,hhs2,3.81356,2.29498
201552,hhs2,3.7139,2.30133
201601,hhs2,2.2467,1.77591
201602,hhs2,3.55995,2.37764
201603,hhs2,2.89901,2.18428
201604,hhs2,2.81024,2.32815
201605,hhs2,3.19421,2.50124
201606,hhs2,4.06661,3.21581
201607,hhs2,3.67078,2.76832
201608,hhs2,3.76419,3.17342
201609,hhs2,4.78274,3.69465
201610,hhs2,5.37162,4.01335
201611,hhs2,5.14927,4.07985
201612,hhs2,4.52932,3.34526
201613,hhs2,2.76232,2.27089
201614,hhs2,2.73572,1.9742
201615,hhs2,3.59225,2.22224
201616,hhs2,2.90572,2.00991
201617,hhs2,2.44644,1.6754
201618,hhs2,2.27653,1.4765
201619,hhs2,1.76198,1.38879
201620,hhs2,1.61922,1.25627
201621,hhs2,1.4572,1.21486
201622,hhs2,1.49006,0.83189
201623,hhs2,1.02581,0.892695
201624,hhs2,1.13907,0.829248
201625,hhs2,1.05971,0.805577
201626,hhs2,1.18532,0.839301
201627,hhs2,0.89618,0.682034
201628,hhs2,0.983803,0.660509
201629,hhs2,1.15118,0.679526
201430,hhs1,0.29463460664058,0.391262
201431,hhs1,0.34892248154705,0.533088
201432,hhs1,0.44077332459309,0.357373
201433,hhs1,0.32070695154663,0.39934
201434,hhs1,0.34217554850115,0.37084
201435,hhs1,0.30237569299781,0.378678
201436,hhs1,0.53280973709383,0.443777
201437,hhs1,0.25876750263439,0.453362
201438,hhs1,0.72635381239765,0.532114
201439,hhs1,0.65744755529181,0.594496
201440,hhs1,0.77884087951254,0.83061
201441,hhs1,0.66864542268505,0.911129
201442,hhs1,1.083264994942,0.924083
201443,hhs1,0.93367318787896,0.785985
201444,hhs1,0.9839260356188,1.03529
201445,hhs1,0.97803149723166,1.17701
201446,hhs1,1.1009139739006,1.12824
201447,hhs1,0.94843010767845,1.00111
201448,hhs1,1.1699509506623,1.14027
201449,hhs1,1.1109798720347,1.10299
201450,hhs1,1.4461426444164,1.23213
201451,hhs1,1.5592954631945,1.31102
201452,hhs1,1.9847019148252,1.96586
201453,hhs1,2.364128200186,1.89326
201501,hhs1,2.63954975962,1.94392
201502,hhs1,3.5663713871107,2.61241
201503,hhs1,4.1216162120109,3.93773
201504,hhs1,3.7136037169091,3.59462
201505,hhs1,3.7722179065722,3.55818
201506,hhs1,3.4702261860961,3.26275
201507,hhs1,2.599361181185,2.93637
201508,hhs1,2.0363645666564,1.94445
201509,hhs1,2.3608423087766,1.76866
201510,hhs1,1.9574498385934,1.72719
201511,hhs1,1.6528207616364,1.51214
201512,hhs1,1.644531771976,1.5203
201513,hhs1,1.7480735608103,1.58312
201514,hhs1,1.6973764605746,1.38746
201515,hhs1,0.85959982379536,1.29744
201516,hhs1,1.4226348702752,1.25879
201517,hhs1,1.0002411675279,1.01564
201518,hhs1,1.0252372247052,1.00593
201519,hhs1,0.78883352539153,0.780414
201520,hhs1,0.80289689784143,0.795374
201521,hhs1,0.56822555172039,0.823276
201522,hhs1,0.66174937299121,0.669392
201523,hhs1,0.51397270235158,0.68428
201524,hhs1,0.5577022683454,0.543381
201525,hhs1,0.57996018298013,0.545817
201526,hhs1,0.95779009651749,0.628069
201527,hhs1,0.77357189554762,0.502202
201528,hhs1,0.44161074158114,0.438622
201529,hhs1,0.45776236471047,0.418749
201430,hhs10,0.18175994033302,0.144182
201431,hhs10,0.48725486580888,0.393134
201432,hhs10,0.1711176260852,0.218287
201433,hhs10,0.19114796707013,0.17977
201434,hhs10,0.22520675628728,0.197823
201435,hhs10,0,0.154741
201436,hhs10,0.25991345653519,0.192155
201437,hhs10,0.31641770132896,0.245647
201438,hhs10,0.92014232368018,0.616897
201439,hhs10,0.28590124197119,0.382256
201440,hhs10,0.47188834399738,0.46365
201441,hhs10,0.73078159444551,1.06759
201442,hhs10,0.60955725514229,0.777402
201443,hhs10,0.80869334097279,0.729107
201444,hhs10,0.85058444085464,0.841509
201445,hhs10,0.97526126303225,0.888481
201446,hhs10,0.89042355734927,0.922181
201447,hhs10,1.1115922049463,1.00522
201448,hhs10,1.0599880780828,1.05653
201449,hhs10,1.3655786753646,1.31247
201450,hhs10,1.6731577942161,1.47179
201451,hhs10,2.1229004434303,2.04804
201452,hhs10,2.5671880695818,2.60812
201453,hhs10,2.7521806935536,3.18799
201501,hhs10,3.0449282513109,3.10944
201502,hhs10,3.5583928264361,3.64237
201503,hhs10,3.2505964700957,3.40026
201504,hhs10,2.7779452271288,2.76483
201505,hhs10,2.1137775820377,2.16804
201506,hhs10,2.1788134852468,1.80664
201507,hhs10,1.1630917842316,1.18081
201508,hhs10,1.0948933615169,1.07433
201509,hhs10,1.1370065600285,1.10581
201510,hhs10,1.1730877031584,1.15354
201511,hhs10,1.021887151867,1.19703
201512,hhs10,0.9135522582524,0.884297
201513,hhs10,0.7074246096922,0.977884
201514,hhs10,0.69294719486037,0.657071
201515,hhs10,0.72299513602513,0.838291
201516,hhs10,1.0380406041566,0.914171
201517,hhs10,0.67110038196285,0.825758
201518,hhs10,0.51734763863628,0.528082
201519,hhs10,0.6691352491422,0.700294
201520,hhs10,0.7381262079627,0.610391
201521,hhs10,0.59005058678917,0.567533
201522,hhs10,0.5548364008454,0.554538
201523,hhs10,0.58930426472973,0.466817
201524,hhs10,0.42110054871779,0.373802
201525,hhs10,0.49449682059721,0.44034
201526,hhs10,0.44819300745876,0.400814
201527,hhs10,0.60402686212826,0.525571
201528,hhs10,0.43297453333692,0.404925
201529,hhs10,0.15692453927537,0.119489
201430,hhs3,0.44557502664791,0.780306
201431,hhs3,0.52561326797549,0.795476
201432,hhs3,0.46837377386662,0.590702
201433,hhs3,0.55248091131793,0.947829
201434,hhs3,0.51059475760938,0.727044
201435,hhs3,0.50919417412697,0.792145
201436,hhs3,0.5771078027788,0.911794
201437,hhs3,1.0667114763452,1.35921
201438,hhs3,1.3093691894009,1.52953
201439,hhs3,1.293955284033,1.36316
201440,hhs3,1.0163137420815,1.16226
201441,hhs3,1.2025757936984,1.35853
201442,hhs3,1.0929179156692,1.26894
201443,hhs3,1.1631562145715,1.32822
201444,hhs3,1.2457712270167,1.34486
201445,hhs3,1.191296869985,1.36456
201446,hhs3,1.0843095689843,1.35488
201447,hhs3,1.9143593565199,1.69956
201448,hhs3,2.0579900279816,2.22858
201449,hhs3,2.1344772913337,2.1379
201450,hhs3,2.8055086661116,2.88804
201451,hhs3,4.433196106893,4.55031
201452,hhs3,7.7683248553301,7.27542
201453,hhs3,7.0363297524882,6.99667
201501,hhs3,4.8272606728643,4.87801
201502,hhs3,3.9760457921149,4.1229
201503,hhs3,4.0313153478149,4.53899
201504,hhs3,4.1515356189541,4.2482
201505,hhs3,3.2349674483789,3.54571
201506,hhs3,2.5752443485481,2.65549
201507,hhs3,2.5557147209132,2.5889
201508,hhs3,1.8393459662162,1.82815
201509,hhs3,1.6066700199056,2.07649
201510,hhs3,1.4501569330415,1.6998
201511,hhs3,1.3859436297901,1.61833
201512,hhs3,1.3333512039619,1.76935
201513,hhs3,1.4437623659964,1.71816
201514,hhs3,1.6240623980106,1.68145
201515,hhs3,1.1301635344149,1.48008
201516,hhs3,1.1956486892947,1.36682
201517,hhs3,1.1632196263266,1.47642
201518,hhs3,1.2120796805697,1.33649
201519,hhs3,0.95310316696421,1.21124
201520,hhs3,1.0276990513474,1.22785
201521,hhs3,1.7495857716706,1.58654
201522,hhs3,1.0718255772705,1.24556
201523,hhs3,1.3996137072854,1.34651
201524,hhs3,1.1724097684716,1.20399
201525,hhs3,1.3419916797288,1.2511
201526,hhs3,0.99938432870304,1.16626
201527,hhs3,1.1194252119163,1.30198
201528,hhs3,1.1558252680225,1.12215
201529,hhs3,1.0529937412446,1.01928
201430,hhs4,0.63701371622212,0.546305
201431,hhs4,0.4413449535416,0.514144
201432,hhs4,0.67507173577077,0.560621
201433,hhs4,0.41052419436573,0.520256
201434,hhs4,0.47901250229817,0.578199
201435,hhs4,0.82092515403342,0.636997
201436,hhs4,0.50869903014626,0.714489
201437,hhs4,0.60670846723366,0.760687
201438,hhs4,0.67146738305013,0.787284
201439,hhs4,0.87785650948602,0.871105
201440,hhs4,0.9442478443799,0.82892
201441,hhs4,1.0137245815491,1.11516
201442,hhs4,1.0188980113646,1.12567
201443,hhs4,1.3349876691838,1.32159
201444,hhs4,1.3013335679791,1.31158
201445,hhs4,1.5922617917165,1.47672
201446,hhs4,1.5805143435245,1.68447
201447,hhs4,2.1029784388416,2.18983
201448,hhs4,3.1276544609369,3.05208
201449,hhs4,2.8616465781544,2.90953
201450,hhs4,3.7673916408091,3.78803
201451,hhs4,6.5403747879056,5.68061
201452,hhs4,7.5405742632535,7.51699
201453,hhs4,5.5557001181324,5.20532
201501,hhs4,3.3007505180914,3.45636
201502,hhs4,2.9132459017841,3.00525
201503,hhs4,3.146171484933,3.3436
201504,hhs4,2.8987063315931,3.04968
201505,hhs4,2.6713016771091,2.84584
201506,hhs4,2.2421560752097,2.60627
201507,hhs4,2.4055513870748,2.58839
201508,hhs4,2.331652750224,2.36768
201509,hhs4,2.1405736215354,2.25227
201510,hhs4,1.8701875010979,1.89159
201511,hhs4,1.734155002717,1.4491
201512,hhs4,1.4040584511834,1.36986
201513,hhs4,1.3155984125952,1.31332
201514,hhs4,1.0183300563841,1.1089
201515,hhs4,1.1202458859274,0.933638
201516,hhs4,0.91690696125277,0.915282
201517,hhs4,0.92693553378182,0.969829
201518,hhs4,0.89751978671459,0.941539
201519,hhs4,0.83166651072276,1.00599
201520,hhs4,0.98477067781099,0.919026
201521,hhs4,0.74515989861535,0.741016
201522,hhs4,0.74711618924043,0.678372
201523,hhs4,0.77118602176911,0.698594
201524,hhs4,0.5578457094191,0.6595
201525,hhs4,0.62728858623934,0.610659
201526,hhs4,0.8154240771613,0.657713
201527,hhs4,0.67395119703197,0.554966
201528,hhs4,0.32295499691388,0.595175
201529,hhs4,0.54729443642795,0.588865
201430,hhs5,0.37741799976979,0.477651
201431,hhs5,0.48166992996547,0.547902
201432,hhs5,0.59580147123028,0.60005
201433,hhs5,1.0403362547054,0.585832
201434,hhs5,0.65121345444218,0.543032
201435,hhs5,0.45731666651146,0.550582
201436,hhs5,0.4978502021276,0.704256
201437,hhs5,0.6932372980153,0.870702
201438,hhs5,0.84380883709958,0.968542
201439,hhs5,0.77379181035702,0.781532
201440,hhs5,0.7192039796219,0.744546
201441,hhs5,0.77958423590958,0.810322
201442,hhs5,0.80347881445567,0.881259
201443,hhs5,0.86616024331861,1.01134
201444,hhs5,0.98841717286731,1.06422
201445,hhs5,0.94167895240745,1.18259
201446,hhs5,1.3721178643466,1.23456
201447,hhs5,1.449542468308,1.46924
201448,hhs5,1.9678830340436,1.85963
201449,hhs5,2.1745467388893,2.40791
201450,hhs5,3.7720216855564,3.87368
201451,hhs5,4.9742463676665,4.89175
201452,hhs5,6.186614694007,6.61818
201453,hhs5,5.1739626539145,4.81118
201501,hhs5,3.1450111391948,3.18768
201502,hhs5,2.734109595512,2.61885
201503,hhs5,2.4586016104637,2.25666
201504,hhs5,2.0612829679523,1.91831
201505,hhs5,1.8927681208238,1.90558
201506,hhs5,1.7632173367047,1.87613
201507,hhs5,1.6996840609137,1.82722
201508,hhs5,1.5420950984797,1.6269
201509,hhs5,1.7269191719053,1.76895
201510,hhs5,1.8976804578714,1.84069
201511,hhs5,1.8391825912383,1.89009
201512,hhs5,2.0844615887192,2.01196
201513,hhs5,1.5226699793298,1.80398
201514,hhs5,1.6934947210757,1.66844
201515,hhs5,1.5290086732437,1.42249
201516,hhs5,1.2529886044109,1.21027
201517,hhs5,1.252955405296,1.22808
201518,hhs5,1.0734578970851,1.04621
201519,hhs5,1.0751672318334,1.00154
201520,hhs5,0.65387139443248,0.842797
201521,hhs5,0.66043705919415,0.716242
201522,hhs5,0.39362018731206,0.682971
201523,hhs5,0.3296114692671,0.642671
201524,hhs5,0.50370675936291,0.548483
201525,hhs5,0.55324420005543,0.632007
201526,hhs5,0.57859710643642,0.560284
201527,hhs5,0.53556946617745,0.589775
201528,hhs5,0.44149020124477,0.50997
201529,hhs5,0.45416231282473,0.503062
201430,hhs6,1.250001923465,1.25428
201431,hhs6,1.3432315996287,1.33401
201432,hhs6,1.2026050864403,1.20459
201433,hhs6,1.2404100066405,1.21144
201434,hhs6,1.2608618690998,1.23828
201435,hhs6,1.2698707774825,1.36612
201436,hhs6,1.6114066802321,1.68378
201437,hhs6,1.7470097004274,1.82467
201438,hhs6,1.9017995981643,1.94603
201439,hhs6,1.8993548247117,1.91276
201440,hhs6,1.9155813233985,1.60474
201441,hhs6,2.0096942585372,1.79716
201442,hhs6,2.1014181142246,1.93309
201443,hhs6,2.2143418428692,2.02657
201444,hhs6,2.3334523185752,2.10772
201445,hhs6,2.3267377405692,2.23149
201446,hhs6,2.1671726636313,2.25351
201447,hhs6,3.7924399630971,3.52525
201448,hhs6,4.5018613199989,4.20214
201449,hhs6,4.6551325936119,4.41652
201450,hhs6,8.1751969688693,7.57329
201451,hhs6,12.400454009889,10.6204
201452,hhs6,7.9764717127661,7.53666
201453,hhs6,10.146783713444,9.56718
201501,hhs6,8.3935911046958,7.71853
201502,hhs6,10.254111425801,8.83368
201503,hhs6,7.6842319809899,7.27476
201504,hhs6,6.6547308208901,6.39277
201505,hhs6,6.1314329689237,5.85114
201506,hhs6,5.8853306825173,5.49937
201507,hhs6,5.4400596622914,4.97422
201508,hhs6,4.6632581758615,4.26325
201509,hhs6,4.6208441808266,4.22797
201510,hhs6,4.632134811339,4.23676
201511,hhs6,3.9229997542003,3.65129
201512,hhs6,3.5641107958691,3.23939
201513,hhs6,3.3133829770722,2.95894
201514,hhs6,2.9151387277936,2.45254
201515,hhs6,1.7630523797654,2.3405
201516,hhs6,1.8418763619738,1.60486
201517,hhs6,1.7183195009792,2.21258
201518,hhs6,1.6749165489918,2.10266
201519,hhs6,1.5700587654462,1.9477
201520,hhs6,2.2161303329362,1.90513
201521,hhs6,2.1318104487983,1.80231
201522,hhs6,2.6813606382261,2.02649
201523,hhs6,2.0290693033591,1.42131
201524,hhs6,2.1520562817517,1.44189
201525,hhs6,1.8207573536402,1.21399
201526,hhs6,1.8402323799926,1.28068
201527,hhs6,1.566960286561,1.1037
201528,hhs6,1.7604845950129,1.12435
201529,hhs6,1.5652715386368,1.0912
201430,hhs7,0.083282235837311,0.217949
201431,hhs7,0.22100486408292,0.313622
201432,hhs7,0.099946606760477,0.325167
201433,hhs7,0.17365704968447,0.222623
201434,hhs7,0.14676969944531,0.238344
201435,hhs7,0.079855233991141,0.277064
201436,hhs7,0.30561632260138,0.289342
201437,hhs7,0.57782335755808,0.639136
201438,hhs7,0.50517547855064,0.546197
201439,hhs7,0.45629396120599,0.488454
201440,hhs7,0.73710532837805,0.697022
201441,hhs7,0.94052618145899,0.855509
201442,hhs7,1.2149172261183,0.969308
201443,hhs7,0.82949234666012,0.904469
201444,hhs7,1.0379796495136,0.708
201445,hhs7,0.89560879201699,0.771349
201446,hhs7,1.0573831628197,1.09371
201447,hhs7,1.1084140403011,1.02392
201448,hhs7,2.1068967954898,1.84161
201449,hhs7,2.0651920177607,1.78968
201450,hhs7,3.6771275508405,3.69204
201451,hhs7,6.6003747812575,4.88784
201452,hhs7,7.5402620987519,6.37908
201453,hhs7,6.4501960810667,5.80073
201501,hhs7,5.2832264938214,4.49153
201502,hhs7,4.3705292928684,3.5907
201503,hhs7,5.2139859735132,4.18716
201504,hhs7,4.930926633057,4.15542
201505,hhs7,3.7249246463943,3.24206
201506,hhs7,2.9108794769107,2.67652
201507,hhs7,2.7130734097177,2.386
201508,hhs7,2.6975950286221,2.40328
201509,hhs7,2.3882899090689,2.29133
201510,hhs7,2.5053661023677,2.44562
201511,hhs7,2.5212476542079,2.13252
201512,hhs7,1.9290430119014,1.87386
201513,hhs7,1.9361718085734,1.79584
201514,hhs7,1.4420819954312,1.44629
201515,hhs7,0.97951183486751,1.1344
201516,hhs7,1.1572385587656,1.07016
201517,hhs7,1.2563048839891,1.06369
201518,hhs7,0.94761532387923,0.817134
201519,hhs7,1.0204328066532,0.844882
201520,hhs7,0.76850399632574,0.614542
201521,hhs7,0.33939849576159,0.253158
201522,hhs7,0.32531529298379,0.251815
201523,hhs7,0.30175015343376,0.212758
201524,hhs7,0.20320591427241,0.229008
201525,hhs7,0.34572055779913,0.382385
201526,hhs7,0.49101004902568,0.298164
201527,hhs7,0.13810116071642,0.115022
201528,hhs7,0.46895279104679,0.290084
201529,hhs7,0.19221410521036,0.228075
201430,hhs8,0.52534001658602,0.468005
201431,hhs8,0.38092914598534,0.423257
201432,hhs8,0.41986241066549,0.443939
201433,hhs8,0.57837478364758,0.580092
201434,hhs8,0.55467098636559,0.539453
201435,hhs8,0.58050189466695,0.620358
201436,hhs8,0.46605562490762,0.488969
201437,hhs8,0.66350930369292,0.73186
201438,hhs8,0.57384945547032,0.614969
201439,hhs8,0.58510874847674,0.580802
201440,hhs8,0.64965752233276,0.635856
201441,hhs8,0.67788779365801,0.654219
201442,hhs8,0.67326377582433,0.696669
201443,hhs8,0.7882351332406,0.77018
201444,hhs8,0.75206023463246,0.766405
201445,hhs8,0.83687004395162,0.796432
201446,hhs8,0.79347311853298,0.788175
201447,hhs8,0.75893797003729,0.746717
201448,hhs8,0.95073164403961,0.988785
201449,hhs8,1.339068577587,1.3198
201450,hhs8,1.8688638268437,1.83396
201451,hhs8,2.4735668037037,2.41592
201452,hhs8,3.9400119565424,3.78394
201453,hhs8,4.430032760258,4.39019
201501,hhs8,3.6066264114439,3.40459
201502,hhs8,3.5006544815741,3.34664
201503,hhs8,3.2380228814748,3.18808
201504,hhs8,3.1419371753698,3.0139
201505,hhs8,2.8058831072674,2.78426
201506,hhs8,2.1115029140616,2.07342
201507,hhs8,2.1515336702454,1.98697
201508,hhs8,1.5760364560705,1.52456
201509,hhs8,1.5686906568099,1.51156
201510,hhs8,1.6428737798741,1.45321
201511,hhs8,1.5299889514365,1.51712
201512,hhs8,1.1358204094611,1.15826
201513,hhs8,1.2451530476783,1.23205
201514,hhs8,0.95350523694199,0.978757
201515,hhs8,1.0738073566511,1.00095
201516,hhs8,1.300287545207,0.942319
201517,hhs8,0.82322135475936,0.841189
201518,hhs8,0.88692900894805,0.872971
201519,hhs8,0.67468530472233,0.678153
201520,hhs8,0.56868642445236,0.555634
201521,hhs8,0.6024565200699,0.601928
201522,hhs8,0.54256198189226,0.538466
201523,hhs8,0.25736697788862,0.455005
201524,hhs8,0.39957443816491,0.417339
201525,hhs8,0.51905407170394,0.514233
201526,hhs8,0.33766960741755,0.394859
201527,hhs8,0.32592508838137,0.375766
201528,hhs8,0.34651530451817,0.344472
201529,hhs8,0.51577357484401,0.517255
201430,hhs9,0.65266643664648,1.16051
201431,hhs9,0.41159254984302,1.1291
201432,hhs9,0.29312963929468,0.96479
201433,hhs9,0.39584151699216,0.983098
201434,hhs9,0.40448263627554,1.07318
201435,hhs9,0.60316234674805,1.21635
201436,hhs9,1.4822661707102,1.45951
201437,hhs9,1.8510139857058,1.69385
201438,hhs9,1.1001498192665,1.72977
201439,hhs9,1.3283134244374,1.64848
201440,hhs9,1.9824415046837,1.79314
201441,hhs9,1.9047830059233,1.86112
201442,hhs9,1.8081050146929,1.75594
201443,hhs9,1.6387659960789,1.71349
201444,hhs9,1.8945332752427,1.75748
201445,hhs9,2.0262347744978,2.06486
201446,hhs9,2.3096039893011,2.07612
201447,hhs9,2.042826710667,2.24469
201448,hhs9,2.2771130750415,2.5211
201449,hhs9,1.8298722700776,2.25959
201450,hhs9,2.4071927499893,2.43678
201451,hhs9,2.8502535352887,2.79274
201452,hhs9,3.9267942752395,4.26144
201453,hhs9,4.5605542847964,4.70759
201501,hhs9,3.9931744450843,4.04087
201502,hhs9,3.7618850685833,4.46735
201503,hhs9,4.6256900908859,5.00536
201504,hhs9,4.3951030014683,5.00751
201505,hhs9,4.4559790013609,4.44297
201506,hhs9,3.4560565190008,3.9262
201507,hhs9,3.3363214744042,3.43436
201508,hhs9,2.3968648068413,3.08144
201509,hhs9,2.4315778915664,2.96042
201510,hhs9,2.3135153225915,3.00284
201511,hhs9,2.1070673540719,2.727
201512,hhs9,1.7647963501479,2.47226
201513,hhs9,1.4776321913336,2.48584
201514,hhs9,2.3583550765905,2.27183
201515,hhs9,1.5676783923928,2.03777
201516,hhs9,1.4151066224944,1.98383
201517,hhs9,2.0790873662747,2.03221
201518,hhs9,1.494343623099,2.09669
201519,hhs9,2.112755340708,2.09063
201520,hhs9,1.2268988904693,2.0089
201521,hhs9,1.2231366617671,1.94064
201522,hhs9,1.9311151222521,1.97568
201523,hhs9,0.66188573786307,1.70672
201524,hhs9,0.60575444415875,1.60863
201525,hhs9,1.6722628232876,1.41003
201526,hhs9,0.64522191108587,1.43039
201527,hhs9,0.51516856458199,1.28213
201528,hhs9,0.59606757356755,1.11639
201529,hhs9,0.49649906869985,0.96374
201430,nat,0.71865558112767,0.81736
201431,nat,0.67788824284744,0.852792
201432,nat,0.66667920016183,0.746994
201433,nat,0.68554532771471,0.761098
201434,nat,0.66070167204757,0.767627
201435,nat,0.73423555657984,0.862176
201436,nat,0.8817422743416,0.984907
201437,nat,1.0526021398825,1.16287
201438,nat,1.0822557665013,1.22731
201439,nat,1.1151346010797,1.2071
201440,nat,1.2667102873382,1.16191
201441,nat,1.3145382162424,1.30905
201442,nat,1.4056325114269,1.37072
201443,nat,1.3762196687584,1.43373
201444,nat,1.4794493896989,1.42791
201445,nat,1.5573206171809,1.61605
201446,nat,1.6439233470772,1.65976
201447,nat,2.0440796564963,2.05459
201448,nat,2.6074246979225,2.53541
201449,nat,2.5011576381677,2.54253
201450,nat,3.6854243745206,3.60563
201451,nat,5.5332775400753,4.90976
201452,nat,5.9392614363006,5.98221
201453,nat,5.6133101390168,5.47421
201501,nat,4.3609393154535,4.21374
201502,nat,4.4577248929703,4.21022
201503,nat,4.3626857468594,4.25968
201504,nat,4.0577105055148,3.97761
201505,nat,3.7609342598719,3.63443
201506,nat,3.2351155004856,3.26527
201507,nat,2.9716215100828,2.93083
201508,nat,2.4885609399032,2.54474
201509,nat,2.4379316057075,2.47227
201510,nat,2.3306747561286,2.35665
201511,nat,2.1735481170466,2.17008
201512,nat,1.9577647518998,2.04297
201513,nat,1.7560183757778,1.954
201514,nat,1.8130546272015,1.72287
201515,nat,1.3624530461408,1.53694
201516,nat,1.3671245707824,1.38283
201517,nat,1.4056002594195,1.46265
201518,nat,1.2261584043059,1.38934
201519,nat,1.273529603895,1.3468
201520,nat,1.1684158948755,1.25452
201521,nat,1.1892745708574,1.21636
201522,nat,1.1788965778499,1.16734
201523,nat,0.88014607836849,1.04654
201524,nat,0.85067007615067,0.943661
201525,nat,1.0767391402371,0.935046
201526,nat,0.95980613025916,0.934726
201527,nat,0.86061529611247,0.864118
201528,nat,0.810739798793,0.806535
201529,nat,0.67173430911667,0.742747
201430,hhs2,1.8590964074912,1.71497
201431,hhs2,1.6574799629372,1.75775
201432,hhs2,1.4667065313016,1.27839
201433,hhs2,1.1248548451051,1.14079
201434,hhs2,1.3800344902433,1.21291
201435,hhs2,1.3985951815394,1.55421
201436,hhs2,1.501834657434,1.49242
201437,hhs2,1.3845620551543,1.68177
201438,hhs2,1.673906926566,1.63851
201439,hhs2,1.6893835757531,2.00253
201440,hhs2,2.1105489668103,1.79583
201441,hhs2,2.0287829645092,1.70441
201442,hhs2,2.7674439378448,2.30625
201443,hhs2,1.9196739131338,2.3166
201444,hhs2,2.0773644719531,1.93681
201445,hhs2,2.19448173252,2.52737
201446,hhs2,2.1665644363356,2.30887
201447,hhs2,2.5827553806556,2.77034
201448,hhs2,3.3865184899494,2.9469
201449,hhs2,2.7184055190318,2.44648
201450,hhs2,3.0829174410514,2.89594
201451,hhs2,4.8838804904982,3.61748
201452,hhs2,4.464672564126,5.24892
201453,hhs2,3.7850004191024,4.53391
201501,hhs2,4.7035315286649,4.28873
201502,hhs2,5.7301989785808,4.61791
201503,hhs2,6.2040634056094,5.05069
201504,hhs2,6.3538905789698,5.2279
201505,hhs2,6.4219883574856,5.17198
201506,hhs2,5.4166018516056,4.86393
201507,hhs2,4.2168699583299,3.68552
201508,hhs2,3.3898786947083,3.39765
201509,hhs2,3.1517815418172,2.78587
201510,hhs2,2.7437058072961,2.45948
201511,hhs2,3.0334096832507,2.80665
201512,hhs2,2.5963127270871,2.62266
201513,hhs2,2.3178463006463,2.50236
201514,hhs2,2.5132854363548,2.27622
201515,hhs2,1.733448231366,1.94961
201516,hhs2,2.1419171995606,1.93505
201517,hhs2,2.1489640093603,1.84629
201518,hhs2,1.783073900294,1.85969
201519,hhs2,1.8979372750629,1.79159
201520,hhs2,1.82759013358,1.63654
201521,hhs2,2.2610208807671,1.84731
201522,hhs2,1.4634383990497,1.62516
201523,hhs2,1.1692635220116,1.59308
201524,hhs2,1.2026548235384,1.16801
201525,hhs2,1.6938276291941,1.45487
201526,hhs2,1.8399640600462,1.49921
201527,hhs2,1.8002548874971,1.3606
201528,hhs2,1.8154240248685,1.25046
201529,hhs2,0.6361242667822,1.10433
201630,hhs1,0.342171,0.354401
201631,hhs1,0.356958,0.379867
201632,hhs1,0.32702,0.333124
201633,hhs1,0.350415,0.389443
201634,hhs1,0.415875,0.401698
201635,hhs1,0.387621,0.386442
201636,hhs1,0.588103,0.564664
201637,hhs1,0.591873,0.579147
201638,hhs1,0.67247,0.602019
201639,hhs1,0.582427,0.572983
201640,hhs1,0.638116,0.747602
201641,hhs1,0.564072,0.661232
201642,hhs1,0.718711,0.728388
201643,hhs1,0.663923,0.729991
201644,hhs1,0.827237,0.930192
201645,hhs1,1.16178,0.875043
201646,hhs1,0.920674,0.905197
201647,hhs1,0.985513,0.975827
201648,hhs1,0.800653,0.872621
201649,hhs1,1.02542,0.940337
201650,hhs1,1.144,1.04872
201651,hhs1,1.24334,1.16982
201652,hhs1,1.44623,1.41861
201701,hhs1,1.6523,1.57644
201702,hhs1,1.60022,1.52411
201703,hhs1,1.89174,1.73987
201704,hhs1,2.21679,2.06524
201705,hhs1,3.0581,2.51375
201706,hhs1,3.80431,3.19221
201707,hhs1,2.76416,3.02522
201708,hhs1,3.127,3.04746
201709,hhs1,1.87564,2.24694
201710,hhs1,2.4043,2.12586
201711,hhs1,2.14986,2.12868
201712,hhs1,1.91491,1.93583
201713,hhs1,2.02233,2.00149
201714,hhs1,1.91521,2.21679
201715,hhs1,1.787,1.79559
201716,hhs1,1.46879,1.53009
201717,hhs1,0.902587,1.11883
201718,hhs1,0.941375,0.927764
201719,hhs1,0.53853,0.735565
201720,hhs1,0.730341,0.663237
201721,hhs1,0.627298,0.575517
