model,season,region,score,oneWk,twoWk,threeWk,fourWk
Delphi-EmpiricalBayes2,2010-2011,hhs7,log,-3.954752895868062,-4.754614376727388,-5.0241530216979235,-4.863835152730151
Delphi-EmpiricalFuture,2010-2011,hhs7,mae,0.6680312531068924,0.6676451631130726,0.6745333355665217,0.6927931047719111
Delphi-EmpiricalFuture,2010-2011,hhs7,log,-3.9300160435787257,-3.92415887786213,-3.9173534466901025,-3.913131165140669
Delphi-EmpiricalTraj,2010-2011,hhs7,mae,0.6680312531068924,0.6676451631130726,0.6745333355665217,0.6927931047719111
Delphi-EmpiricalTraj,2010-2011,hhs7,log,-3.9300160435787257,-3.92415887786213,-3.9173534466901025,-3.913131165140669
Delphi-Stat,2010-2011,hhs7,mae,0.3896296521275452,0.3634207627808345,0.4545443554555463,0.5140334506032938
Delphi-Stat,2010-2011,hhs7,log,-2.790185877680809,-2.9088214936794743,-3.1710828193671863,-3.26898927403407
Delphi-Uniform,2010-2011,hhs7,mae,4.6934062467888,4.668354836779255,4.640999997655549,4.604310343388852
Delphi-Uniform,2010-2011,hhs7,log,-5.117966013842213,-5.1148458549938605,-5.111517685555617,-5.106831795342068
ReichLab-KCDE,2010-2011,hhs7,mae,0.3621562460437391,0.4549999938857191,0.5721333330869697,0.5859655234320457
ReichLab-KCDE,2010-2011,hhs7,log,-2.7491540727720034,-3.0222536767279213,-3.152012636860321,-3.238257989214105
ReichLab-KDE,2010-2011,hhs7,mae,0.55541379883372,0.5695714343871436,0.58462963170476,0.6037692370323086
ReichLab-KDE,2010-2011,hhs7,log,-3.3948472600821495,-3.395357302190777,-3.43134774669609,-3.4704524684495177
ReichLab-SARIMA1,2010-2011,hhs7,mae,0.4257187360897622,0.589387087091319,0.8030666607618296,0.9601724116966593
ReichLab-SARIMA1,2010-2011,hhs7,log,-2.8876939742166954,-3.169266661551581,-3.477039125880748,-3.6672165461756614
ReichLab-SARIMA2,2010-2011,hhs7,mae,0.41259374562650164,0.35861289597325696,0.4102000023921263,0.49589654762168334
ReichLab-SARIMA2,2010-2011,hhs7,log,-2.862746825216582,-3.06628547000565,-3.211946362502639,-3.3336455904542217
CU-BMA,2010-2011,hhs8,mae,0.2585357148732482,0.33053571879864,0.3897777729564283,0.4522307620598781
CU-BMA,2010-2011,hhs8,log,-4.149756434894585,-4.305168151497905,-4.332212617257034,-4.560530949205096
CU-EAKFC,2010-2011,hhs8,mae,0.42889285108873326,0.4938928497689156,0.6262222117847934,0.7622307580251021
CU-EAKFC,2010-2011,hhs8,log,-3.756434658760314,-4.304511177288858,-4.228224655535147,-4.3338558480469125
Delphi-BasisRegression,2010-2011,hhs8,mae,0.31168749257922534,0.3582257989914235,0.39526665687561546,0.4241724030724935
Delphi-BasisRegression,2010-2011,hhs8,log,-4.74959972700222,-4.74986852486641,-4.750247573560818,-4.75015011870197
Delphi-DeltaDensity1,2010-2011,hhs8,mae,0.2500000085681704,0.2135806456688959,0.23613333145777934,0.2689999901015244
Delphi-DeltaDensity1,2010-2011,hhs8,log,-2.5155991944503904,-2.543712102441245,-2.587680310029454,-2.6780491220929985
Delphi-DeltaDensity2,2010-2011,hhs8,mae,0.31093751005828657,0.3942258065746712,0.3761999944845872,0.42789654279577893
Delphi-DeltaDensity2,2010-2011,hhs8,log,-4.129576273488323,-3.2473777733169022,-2.891537162184229,-3.034454510268273
Delphi-EmpiricalBayes1,2010-2011,hhs8,mae,0.30243749581277546,0.3960967721477674,0.4365999976793968,0.4909310225782755
Delphi-EmpiricalBayes1,2010-2011,hhs8,log,-3.6826121646825207,-3.8275520722858336,-4.214576309229513,-4.248067845155313
Delphi-EmpiricalBayes2,2010-2011,hhs8,mae,0.328124995529654,0.39441935208536416,0.49059999386469927,0.5607241293479713
Delphi-EmpiricalBayes2,2010-2011,hhs8,log,-4.688232995230866,-4.98849629418314,-5.418799063966781,-5.497021456154465
Delphi-EmpiricalFuture,2010-2011,hhs8,mae,0.32237498760223665,0.32745160095153586,0.3290666540463794,0.33789653860289764
Delphi-EmpiricalFuture,2010-2011,hhs8,log,-3.753069805289419,-3.7440029840061375,-3.7333546017757877,-3.7248782843363513
Delphi-EmpiricalTraj,2010-2011,hhs8,mae,0.32237498760223665,0.32745160095153586,0.3290666540463794,0.33789653860289764
Delphi-EmpiricalTraj,2010-2011,hhs8,log,-3.753069805289419,-3.7440029840061375,-3.7333546017757877,-3.7248782843363513
Delphi-Stat,2010-2011,hhs8,mae,0.24575345179515265,0.2354849879417146,0.23590223855158302,0.2661404591460686
Delphi-Stat,2010-2011,hhs8,log,-2.6109720761188853,-2.6305892086053047,-2.7060664040361098,-2.8113485149885467
Delphi-Uniform,2010-2011,hhs8,mae,5.394875007867812,5.374870976709549,5.356400008996326,5.340310354068359
Delphi-Uniform,2010-2011,hhs8,log,-5.204579885449968,-5.201275493395335,-5.198270012487902,-5.1957777815744155
ReichLab-KCDE,2010-2011,hhs8,mae,0.24737499468029034,0.2639032221609577,0.3012666630744966,0.31272412867382177
ReichLab-KCDE,2010-2011,hhs8,log,-2.753341564208257,-2.7496140763186543,-2.8745099280583504,-2.942628465929802
ReichLab-KDE,2010-2011,hhs8,mae,0.29203446404687133,0.30053569461617996,0.3025184980145192,0.3072307490385481
ReichLab-KDE,2010-2011,hhs8,log,-3.096051741819902,-3.097309816508368,-3.1157719488525553,-3.138354510154748
ReichLab-SARIMA1,2010-2011,hhs8,mae,0.30962499901652657,0.3835806442845293,0.46899999936422143,0.5669999994080687
ReichLab-SARIMA1,2010-2011,hhs8,log,-2.905410300245043,-3.032810182514722,-3.175393426976546,-3.3048755819407267
ReichLab-SARIMA2,2010-2011,hhs8,mae,0.3091874971985854,0.35538709432848614,0.41000000000000475,0.4789999970074391
ReichLab-SARIMA2,2010-2011,hhs8,log,-2.9214833357826726,-3.021087695707072,-3.1266296240092815,-3.2104559192562396
CU-BMA,2010-2011,hhs9,mae,0.7068214135510643,0.5932499804667092,0.7404074143480395,0.8088461642081985
CU-BMA,2010-2011,hhs9,log,-4.3386662385993935,-4.5497588270637115,-4.773900602566481,-4.482600906469279
CU-EAKFC,2010-2011,hhs9,mae,0.6463928418500071,0.7391785676990164,0.7651481173656542,0.8065384374215062
CU-EAKFC,2010-2011,hhs9,log,-5.011540666280072,-5.425314347462183,-5.871609563648091,-5.859511089267979
Delphi-BasisRegression,2010-2011,hhs9,mae,0.5254999931901706,0.6076774154939989,0.6987666690349621,0.7146896580169985
Delphi-BasisRegression,2010-2011,hhs9,log,-4.671061954784852,-4.672265342866702,-4.672210666033974,-4.669615415382289
Delphi-DeltaDensity1,2010-2011,hhs9,mae,0.8677499879151607,0.9273548237739082,0.9657666575908689,0.9610344775791849
Delphi-DeltaDensity1,2010-2011,hhs9,log,-4.604702651645272,-4.15547634247645,-3.950300812268591,-3.848525861871884
Delphi-DeltaDensity2,2010-2011,hhs9,mae,0.8136249829083733,0.8936774119254051,1.002633322477342,0.992758611563978
Delphi-DeltaDensity2,2010-2011,hhs9,log,-6.072736036441447,-4.523291681659604,-4.074505412889319,-3.9120676368187373
Delphi-EmpiricalBayes1,2010-2011,hhs9,mae,0.6174999769777083,0.802064500701044,0.792566638390222,0.8737241173612676
Delphi-EmpiricalBayes1,2010-2011,hhs9,log,-4.230901751805027,-4.8440416286182675,-4.612518979531705,-4.807700941695752
Delphi-EmpiricalBayes2,2010-2011,hhs9,mae,0.9378124829381708,1.1663414260741767,1.278433321714402,1.2478620549728128
Delphi-EmpiricalBayes2,2010-2011,hhs9,log,-6.392079787013397,-6.905880476832724,-7.290215990807395,-7.229959268763042
Delphi-EmpiricalFuture,2010-2011,hhs9,mae,0.8201249878853579,0.826580634040218,0.8345666555563619,0.8508275743188538
Delphi-EmpiricalFuture,2010-2011,hhs9,log,-4.083980053751669,-4.083111033884826,-4.085207771042466,-4.086478670088954
Delphi-EmpiricalTraj,2010-2011,hhs9,mae,0.8201249878853579,0.826580634040218,0.8345666555563619,0.8508275743188538
Delphi-EmpiricalTraj,2010-2011,hhs9,log,-4.083980053751669,-4.083111033884826,-4.085207771042466,-4.086478670088954
Delphi-Stat,2010-2011,hhs9,mae,0.7991868933273578,0.841984855469119,0.8890996416343652,0.8850507020963955
Delphi-Stat,2010-2011,hhs9,log,-3.9237503120939206,-3.9277770973884185,-3.7978180893739704,-3.754589036643043
Delphi-Uniform,2010-2011,hhs9,mae,3.52400001250207,3.4883225921661594,3.4525000115235622,3.4064827709362397
Delphi-Uniform,2010-2011,hhs9,log,-4.9723080447316725,-4.969033892961901,-4.9655414644074805,-4.961005872739467
ReichLab-KCDE,2010-2011,hhs9,mae,0.6930624883621955,0.7618709737254763,0.718700004021322,0.6694482692356744
ReichLab-KCDE,2010-2011,hhs9,log,-3.6138120763433363,-3.9053390187964756,-3.739877228922022,-3.698518594889498
ReichLab-KDE,2010-2011,hhs9,mae,0.6089655074579986,0.608607141034945,0.6072222219573135,0.6178461574591139
ReichLab-KDE,2010-2011,hhs9,log,-3.858307215552873,-3.879350215905426,-3.86700017166996,-3.8790261143558555
ReichLab-SARIMA1,2010-2011,hhs9,mae,0.8864999879151605,0.9250967752548958,1.0131000030040755,1.082275846497764
ReichLab-SARIMA1,2010-2011,hhs9,log,-3.819096229202658,-3.934217417904139,-4.102547166853035,-4.121996959296346
ReichLab-SARIMA2,2010-2011,hhs9,mae,0.5305624779313831,0.6674838823656892,0.6987000072002421,0.7121379280912472
ReichLab-SARIMA2,2010-2011,hhs9,log,-3.459940642620219,-3.632384231141829,-3.7220953441852163,-3.747230685991977
CU-BMA,2010-2011,hhs10,mae,0.5844285637140246,0.5477857108627064,0.511962947580551,0.565423067257957
CU-BMA,2010-2011,hhs10,log,-3.476477743524437,-3.9427326173522705,-3.5855813293876144,-3.5450245908824525
CU-EAKFC,2010-2011,hhs10,mae,0.6580000072717611,0.70992857515811,0.7728518525759399,0.8383461580826699
CU-EAKFC,2010-2011,hhs10,log,-4.43655426769005,-4.1278509281607025,-4.288610279602658,-4.0580866683282055
Delphi-BasisRegression,2010-2011,hhs10,mae,0.5416875045746531,0.587548390896088,0.5900333368778217,0.5793448304307881
Delphi-BasisRegression,2010-2011,hhs10,log,-4.740923806969508,-4.743371790549824,-4.742614971805563,-4.739376602316354
Delphi-DeltaDensity1,2010-2011,hhs10,mae,0.4838125061243715,0.474258063300965,0.5409000011285117,0.603896543486363
Delphi-DeltaDensity1,2010-2011,hhs10,log,-3.20980078623362,-3.2141520893075635,-3.287308366043434,-3.4028041083457716
Delphi-DeltaDensity2,2010-2011,hhs10,mae,0.4877500001341107,0.5784516169178894,0.5545000024636516,0.5223103404045056
Delphi-DeltaDensity2,2010-2011,hhs10,log,-3.6746316588430505,-3.3280419448016136,-3.4099341216548207,-3.430496144977841
Delphi-EmpiricalBayes1,2010-2011,hhs10,mae,0.43737500421703246,0.537741937560417,0.6162333269913982,0.7087241341327841
Delphi-EmpiricalBayes1,2010-2011,hhs10,log,-3.1958113963165458,-3.6583814681826974,-3.490675705940027,-3.7198114951132597
Delphi-EmpiricalBayes2,2010-2011,hhs10,mae,0.4514375012367913,0.4411612868308933,0.4358999979495976,0.5033730656985258
Delphi-EmpiricalBayes2,2010-2011,hhs10,log,-3.260963666861675,-3.3438682663882435,-3.1264178105467493,-3.3516818834487627
Delphi-EmpiricalFuture,2010-2011,hhs10,mae,0.44893750362098,0.4624516175639222,0.4685666708151477,0.4686551772314904
Delphi-EmpiricalFuture,2010-2011,hhs10,log,-3.9994820022787736,-3.996657068269774,-3.993459300735715,-3.9909112447052593
Delphi-EmpiricalTraj,2010-2011,hhs10,mae,0.44893750362098,0.4624516175639222,0.4685666708151477,0.4686551772314904
Delphi-EmpiricalTraj,2010-2011,hhs10,log,-3.9994820022787736,-3.996657068269774,-3.993459300735715,-3.9909112447052593
Delphi-Stat,2010-2011,hhs10,mae,0.46387380737248807,0.4465512605325349,0.48718200448590593,0.5044191188212348
Delphi-Stat,2010-2011,hhs10,log,-3.1886926651187473,-3.282951171559215,-3.330709979389654,-3.429277683049146
Delphi-Uniform,2010-2011,hhs10,mae,4.853999984636908,4.830580630225525,4.800633317232138,4.772517225249067
Delphi-Uniform,2010-2011,hhs10,log,-5.1265078444907335,-5.123068356738622,-5.118923685238291,-5.114985468701464
ReichLab-KCDE,2010-2011,hhs10,mae,0.4130624990910301,0.4846451586292649,0.5411666738986983,0.5996896608122463
ReichLab-KCDE,2010-2011,hhs10,log,-3.076475985004161,-3.1978300658738616,-3.333328368372182,-3.385826004632989
ReichLab-KDE,2010-2011,hhs10,mae,0.5155517245161083,0.5197142869234044,0.5176666670375342,0.5331153855873931
ReichLab-KDE,2010-2011,hhs10,log,-3.4331550651593212,-3.451585105761206,-3.4892274877308336,-3.487350869125048
ReichLab-SARIMA1,2010-2011,hhs10,mae,0.3602500151842832,0.4461935593235855,0.5733666797478997,0.6643793299280364
ReichLab-SARIMA1,2010-2011,hhs10,log,-3.021262055641064,-3.2297342766759676,-3.4055338265853425,-3.4776093939923323
ReichLab-SARIMA2,2010-2011,hhs10,mae,0.30350000895559515,0.33541935682296037,0.3767000106970451,0.4301034602625566
ReichLab-SARIMA2,2010-2011,hhs10,log,-3.027364623547389,-3.146683399126047,-3.227778867960063,-3.315279166872483
CU-BMA,2011-2012,nat,mae,0.2935,0.25960714285714287,0.3627857142857143,0.45139285714285704
CU-BMA,2011-2012,nat,log,-2.4846932499213255,-3.229553824267861,-3.3174951055659454,-3.610823308374744
CU-EAKFC,2011-2012,nat,mae,0.1878571428571428,0.22125000000000003,0.23114285714285715,0.25546428571428575
CU-EAKFC,2011-2012,nat,log,-2.473650423850199,-2.634651347598969,-2.6960530041211186,-2.8477357456004286
Delphi-BasisRegression,2011-2012,nat,mae,0.3024545454545454,0.36163636363636364,0.421969696969697,0.4582121212121213
Delphi-BasisRegression,2011-2012,nat,log,-4.7252214386143825,-4.728402503995092,-4.732268549791608,-4.734920664956439
Delphi-DeltaDensity1,2011-2012,nat,mae,0.1519090909090909,0.19218181818181823,0.26645454545454555,0.34093939393939393
Delphi-DeltaDensity1,2011-2012,nat,log,-2.1725371112204166,-2.442242439107091,-2.5756910055647566,-2.6604260761761944
Delphi-DeltaDensity2,2011-2012,nat,mae,0.20360606060606054,0.2263636363636363,0.2535454545454545,0.273
Delphi-DeltaDensity2,2011-2012,nat,log,-3.08151352240488,-2.752378751345767,-2.717413733105932,-2.715038490709345
Delphi-EmpiricalBayes1,2011-2012,nat,mae,0.2983939393939395,0.39981818181818174,0.41221212121212125,0.5171818181818182
Delphi-EmpiricalBayes1,2011-2012,nat,log,-4.427571119045097,-5.3146983132055965,-5.137250306304518,-6.414466707494965
Delphi-EmpiricalBayes2,2011-2012,nat,mae,0.5346363636363637,0.6918181818181817,0.8172424242424243,0.880030303030303
Delphi-EmpiricalBayes2,2011-2012,nat,log,-6.251460832114235,-7.142175134849172,-7.944052889984173,-8.352265844882593
Delphi-EmpiricalFuture,2011-2012,nat,mae,0.4716666666666667,0.47563636363636363,0.48021212121212126,0.48736363636363644
Delphi-EmpiricalFuture,2011-2012,nat,log,-3.7540619930543584,-3.737463912626189,-3.718901733942302,-3.700211949049117
Delphi-EmpiricalTraj,2011-2012,nat,mae,0.4716666666666667,0.47563636363636363,0.48021212121212126,0.48736363636363644
Delphi-EmpiricalTraj,2011-2012,nat,log,-3.7540619930543584,-3.737463912626189,-3.718901733942302,-3.700211949049117
Delphi-Stat,2011-2012,nat,mae,0.141080950513937,0.16337251291601212,0.2355404592675683,0.3379735085686872
Delphi-Stat,2011-2012,nat,log,-2.318581394504649,-2.540162366647504,-2.6253060407523043,-2.7421586097140165
Delphi-Uniform,2011-2012,nat,mae,4.895,4.892545454545455,4.897545454545454,4.903484848484848
Delphi-Uniform,2011-2012,nat,log,-5.117353641800145,-5.116956228143044,-5.117353641800144,-5.118417380052738
ReichLab-KCDE,2011-2012,nat,mae,0.19353125,0.2409062499999999,0.32215625,0.3400625
ReichLab-KCDE,2011-2012,nat,log,-2.32659180023305,-2.58151860956261,-2.59931717189934,-2.746443111535837
ReichLab-KDE,2011-2012,nat,mae,0.5671,0.5836666666666667,0.5675000000000001,0.5759333333333334
ReichLab-KDE,2011-2012,nat,log,-3.161054025880323,-3.170986405815231,-3.1612432162242277,-3.1642767488880876
ReichLab-SARIMA1,2011-2012,nat,mae,0.2097272727272727,0.2418181818181818,0.2546969696969697,0.2768787878787879
ReichLab-SARIMA1,2011-2012,nat,log,-2.171091267805322,-2.42957677702535,-2.6057747695074833,-2.751244426612771
ReichLab-SARIMA2,2011-2012,nat,mae,0.1885757575757576,0.19884848484848483,0.21693939393939396,0.23560606060606065
ReichLab-SARIMA2,2011-2012,nat,log,-2.1078576352116944,-2.3203567653974746,-2.4965233152177877,-2.5984567963896352
CU-BMA,2011-2012,hhs1,mae,0.2809642821550368,0.2427857100963593,0.31959259112675853,0.4178461496646569
CU-BMA,2011-2012,hhs1,log,-3.641737492032175,-4.279435555631485,-4.163395187010716,-4.438090160597661
CU-EAKFC,2011-2012,hhs1,mae,0.2264642796346132,0.3897142844540736,0.5732962957134956,0.8010769248008731
CU-EAKFC,2011-2012,hhs1,log,-2.7217768294546,-3.262509220182419,-3.2042146310502635,-2.9970840606077043
Delphi-BasisRegression,2011-2012,hhs1,mae,0.34749999158084477,0.4164838640920587,0.4709666621685036,0.5003448227356226
Delphi-BasisRegression,2011-2012,hhs1,log,-4.785826875026619,-4.790037484191485,-4.7947475581479555,-4.797095520257833
Delphi-DeltaDensity1,2011-2012,hhs1,mae,0.1331874940544366,0.206032253465343,0.2684333296616877,0.3381379271375718
Delphi-DeltaDensity1,2011-2012,hhs1,log,-1.9444898633672334,-2.284641621917026,-2.4992509723904583,-2.6547550719701
Delphi-DeltaDensity2,2011-2012,hhs1,mae,0.13250000067055093,0.16016129024567036,0.18943333029746967,0.24089654848493236
Delphi-DeltaDensity2,2011-2012,hhs1,log,-2.2117759330960265,-2.374332377265286,-2.4042323980537503,-2.4146108641583073
Delphi-EmpiricalBayes1,2011-2012,hhs1,mae,0.16537499539554096,0.24687096495782132,0.248433329661687,0.22434481875649798
Delphi-EmpiricalBayes1,2011-2012,hhs1,log,-2.4808800425419704,-3.0398397176874554,-3.3633847212537273,-3.1297450593524836
Delphi-EmpiricalBayes2,2011-2012,hhs1,mae,0.5669374931603672,0.8104053452899334,1.0074333282311763,1.0597931002748435
Delphi-EmpiricalBayes2,2011-2012,hhs1,log,-4.463722811327741,-5.337759893443423,-6.299058627417629,-7.0406614278401385
Delphi-EmpiricalFuture,2011-2012,hhs1,mae,0.34731249697506356,0.35532257749188273,0.3658999963601425,0.3774482722940111
Delphi-EmpiricalFuture,2011-2012,hhs1,log,-3.6412596310744902,-3.646808673849939,-3.64472160013902,-3.6369100227766453
Delphi-EmpiricalTraj,2011-2012,hhs1,mae,0.34731249697506356,0.35532257749188273,0.3658999963601425,0.3774482722940111
Delphi-EmpiricalTraj,2011-2012,hhs1,log,-3.6412596310744902,-3.646808673849939,-3.64472160013902,-3.6369100227766453
Delphi-Stat,2011-2012,hhs1,mae,0.12794358085632934,0.1901572941976309,0.2532963649009429,0.3322915297668534
Delphi-Stat,2011-2012,hhs1,log,-2.0667092341725524,-2.3452709203081055,-2.5550140284408633,-2.6870088519563797
Delphi-Uniform,2011-2012,hhs1,mae,5.794999999180439,5.793193547571861,5.789233332872394,5.786482757946542
Delphi-Uniform,2011-2012,hhs1,log,-5.268497463658732,-5.267757384401971,-5.266967966528093,-5.266124106042224
ReichLab-KCDE,2011-2012,hhs1,mae,0.1385624963790179,0.16222580440582776,0.20203332702318835,0.25910344576013383
ReichLab-KCDE,2011-2012,hhs1,log,-1.9639655548587165,-2.150821706335864,-2.3189843794117966,-2.558015716070362
ReichLab-KDE,2011-2012,hhs1,mae,0.45482758201401724,0.47064285363469704,0.4818888845267111,0.488538457797123
ReichLab-KDE,2011-2012,hhs1,log,-2.80755947106495,-2.828046605035595,-2.8320535259560375,-2.8699083819258258
ReichLab-SARIMA1,2011-2012,hhs1,mae,0.10462499745190094,0.11835483620243678,0.10376666426658702,0.10786206681152896
ReichLab-SARIMA1,2011-2012,hhs1,log,-2.0330642183364818,-2.2879186358057813,-2.4261361173621703,-2.5387949770702147
ReichLab-SARIMA2,2011-2012,hhs1,mae,0.1391249980777503,0.20938709205196712,0.2496999943256377,0.28082757859394414
ReichLab-SARIMA2,2011-2012,hhs1,log,-2.223254313762406,-2.4883205105535953,-2.5808967854523783,-2.6436947009160683
CU-BMA,2011-2012,hhs2,mae,0.3023928574153389,0.29439285951001676,0.4038148116182434,0.5568461560286017
CU-BMA,2011-2012,hhs2,log,-2.8304902813089194,-2.6968032269845885,-3.0645222137597767,-3.622371426810993
CU-EAKFC,2011-2012,hhs2,mae,0.21010715535707888,0.3406785807439232,0.4612222278559538,0.6456153892553671
CU-EAKFC,2011-2012,hhs2,log,-3.246831177276315,-3.8100807065269544,-4.498782672798024,-4.273568940580707
Delphi-BasisRegression,2011-2012,hhs2,mae,0.6820624995976644,0.873548386558405,1.0371000003814648,1.1563103457976984
Delphi-BasisRegression,2011-2012,hhs2,log,-4.781848587468928,-4.796824556796691,-4.8109426902469385,-4.821996383005872
