component_model_id,season,location,target,weight
ReichLab-SARIMA2,2010/2011,HHS Region 2,1 wk ahead,2.90446139984979e-18
CU-BMA,2011/2012,HHS Region 2,1 wk ahead,0.0508566278338687
CU-EAKFC_SEIRS,2011/2012,HHS Region 2,1 wk ahead,0.110089559942007
CU-EAKFC_SIRS,2011/2012,HHS Region 2,1 wk ahead,0.110089559942007
CU-EKF_SEIRS,2011/2012,HHS Region 2,1 wk ahead,0.110089559942007
CU-EKF_SIRS,2011/2012,HHS Region 2,1 wk ahead,0.110089559942007
CU-RHF_SEIRS,2011/2012,HHS Region 2,1 wk ahead,0.110089559942007
CU-RHF_SIRS,2011/2012,HHS Region 2,1 wk ahead,0.110089559942007
Delphi-BasisRegression,2011/2012,HHS Region 2,1 wk ahead,1.7000623969674e-12
Delphi-DeltaDensity1,2011/2012,HHS Region 2,1 wk ahead,0.10494857117596
Delphi-DeltaDensity2,2011/2012,HHS Region 2,1 wk ahead,0.0141722247300595
Delphi-EmpiricalBayes1,2011/2012,HHS Region 2,1 wk ahead,0.169483445119436
Delphi-EmpiricalBayes2,2011/2012,HHS Region 2,1 wk ahead,4.41456299800518e-18
Delphi-EmpiricalFuture,2011/2012,HHS Region 2,1 wk ahead,6.15485213513307e-73
Delphi-EmpiricalTraj,2011/2012,HHS Region 2,1 wk ahead,6.15485213513307e-73
Delphi-Stat,2011/2012,HHS Region 2,1 wk ahead,1.77148693621332e-06
Delphi-Uniform,2011/2012,HHS Region 2,1 wk ahead,3.30713262578289e-149
LANL-DBM,2011/2012,HHS Region 2,1 wk ahead,6.58555058402315e-23
ReichLab-KCDE,2011/2012,HHS Region 2,1 wk ahead,2.23694395045234e-22
ReichLab-KDE,2011/2012,HHS Region 2,1 wk ahead,3.45861746423675e-77
ReichLab-SARIMA1,2011/2012,HHS Region 2,1 wk ahead,4.24137588065395e-27
ReichLab-SARIMA2,2011/2012,HHS Region 2,1 wk ahead,7.23431308206832e-28
CU-BMA,2012/2013,HHS Region 2,1 wk ahead,0.0635161091079662
CU-EAKFC_SEIRS,2012/2013,HHS Region 2,1 wk ahead,0.133536777927522
CU-EAKFC_SIRS,2012/2013,HHS Region 2,1 wk ahead,0.133536777927522
CU-EKF_SEIRS,2012/2013,HHS Region 2,1 wk ahead,0.133536777927522
CU-EKF_SIRS,2012/2013,HHS Region 2,1 wk ahead,0.133536777927522
CU-RHF_SEIRS,2012/2013,HHS Region 2,1 wk ahead,0.133536777927522
CU-RHF_SIRS,2012/2013,HHS Region 2,1 wk ahead,0.133536777927522
Delphi-BasisRegression,2012/2013,HHS Region 2,1 wk ahead,4.33340774387611e-35
Delphi-DeltaDensity1,2012/2013,HHS Region 2,1 wk ahead,0.0881005698622555
Delphi-DeltaDensity2,2012/2013,HHS Region 2,1 wk ahead,0.00298679853234964
Delphi-EmpiricalBayes1,2012/2013,HHS Region 2,1 wk ahead,0.0441758549320989
Delphi-EmpiricalBayes2,2012/2013,HHS Region 2,1 wk ahead,1.00703997452475e-59
Delphi-EmpiricalFuture,2012/2013,HHS Region 2,1 wk ahead,7.63797989989166e-172
Delphi-EmpiricalTraj,2012/2013,HHS Region 2,1 wk ahead,7.63797989989166e-172
Delphi-Stat,2012/2013,HHS Region 2,1 wk ahead,1.94670643488549e-13
Delphi-Uniform,2012/2013,HHS Region 2,1 wk ahead,0
LANL-DBM,2012/2013,HHS Region 2,1 wk ahead,2.31452203118695e-54
ReichLab-KCDE,2012/2013,HHS Region 2,1 wk ahead,2.50490711391875e-42
ReichLab-KDE,2012/2013,HHS Region 2,1 wk ahead,1.96594201435546e-159
ReichLab-SARIMA1,2012/2013,HHS Region 2,1 wk ahead,7.01962769861444e-53
ReichLab-SARIMA2,2012/2013,HHS Region 2,1 wk ahead,8.66562605689013e-60
CU-BMA,2013/2014,HHS Region 2,1 wk ahead,0.0820098551564777
CU-EAKFC_SEIRS,2013/2014,HHS Region 2,1 wk ahead,0.102286724624135
CU-EAKFC_SIRS,2013/2014,HHS Region 2,1 wk ahead,0.102286724624135
CU-EKF_SEIRS,2013/2014,HHS Region 2,1 wk ahead,0.102286724624135
CU-EKF_SIRS,2013/2014,HHS Region 2,1 wk ahead,0.102286724624135
CU-RHF_SEIRS,2013/2014,HHS Region 2,1 wk ahead,0.102286724624135
CU-RHF_SIRS,2013/2014,HHS Region 2,1 wk ahead,0.102286724624135
Delphi-BasisRegression,2013/2014,HHS Region 2,1 wk ahead,6.57286291887886e-24
Delphi-DeltaDensity1,2013/2014,HHS Region 2,1 wk ahead,0.10626931261067
Delphi-DeltaDensity2,2013/2014,HHS Region 2,1 wk ahead,0.00906207339790619
Delphi-EmpiricalBayes1,2013/2014,HHS Region 2,1 wk ahead,0.188938401056902
Delphi-EmpiricalBayes2,2013/2014,HHS Region 2,1 wk ahead,1.960050208024e-31
Delphi-EmpiricalFuture,2013/2014,HHS Region 2,1 wk ahead,2.49354341254488e-99
Delphi-EmpiricalTraj,2013/2014,HHS Region 2,1 wk ahead,2.49354341254488e-99
Delphi-Stat,2013/2014,HHS Region 2,1 wk ahead,1.00332317194257e-08
Delphi-Uniform,2013/2014,HHS Region 2,1 wk ahead,7.4481265066502e-198
LANL-DBM,2013/2014,HHS Region 2,1 wk ahead,5.85839721238751e-29
ReichLab-KCDE,2013/2014,HHS Region 2,1 wk ahead,1.57419160818245e-24
ReichLab-KDE,2013/2014,HHS Region 2,1 wk ahead,5.11328945301611e-98
ReichLab-SARIMA1,2013/2014,HHS Region 2,1 wk ahead,3.97355427421698e-30
ReichLab-SARIMA2,2013/2014,HHS Region 2,1 wk ahead,1.48252227976602e-30
CU-BMA,2014/2015,HHS Region 2,1 wk ahead,0.0567529384907662
CU-EAKFC_SEIRS,2014/2015,HHS Region 2,1 wk ahead,0.117476535264594
CU-EAKFC_SIRS,2014/2015,HHS Region 2,1 wk ahead,0.117476535264594
CU-EKF_SEIRS,2014/2015,HHS Region 2,1 wk ahead,0.117476535264594
CU-EKF_SIRS,2014/2015,HHS Region 2,1 wk ahead,0.117476535264594
CU-RHF_SEIRS,2014/2015,HHS Region 2,1 wk ahead,0.117476535264594
CU-RHF_SIRS,2014/2015,HHS Region 2,1 wk ahead,0.117476535264594
Delphi-BasisRegression,2014/2015,HHS Region 2,1 wk ahead,9.74483770885398e-28
Delphi-DeltaDensity1,2014/2015,HHS Region 2,1 wk ahead,4.94648956561236e-05
Delphi-DeltaDensity2,2014/2015,HHS Region 2,1 wk ahead,0.0687285215342587
Delphi-EmpiricalBayes1,2014/2015,HHS Region 2,1 wk ahead,0.169609863491676
Delphi-EmpiricalBayes2,2014/2015,HHS Region 2,1 wk ahead,2.20064749208114e-38
Delphi-EmpiricalFuture,2014/2015,HHS Region 2,1 wk ahead,1.01384296375731e-132
Delphi-EmpiricalTraj,2014/2015,HHS Region 2,1 wk ahead,1.01384296375731e-132
Delphi-Stat,2014/2015,HHS Region 2,1 wk ahead,8.10707696367701e-14
Delphi-Uniform,2014/2015,HHS Region 2,1 wk ahead,4.84126091923905e-263
LANL-DBM,2014/2015,HHS Region 2,1 wk ahead,3.5460922494026e-35
ReichLab-KCDE,2014/2015,HHS Region 2,1 wk ahead,5.05027115276479e-32
ReichLab-KDE,2014/2015,HHS Region 2,1 wk ahead,4.41211989247275e-126
ReichLab-SARIMA1,2014/2015,HHS Region 2,1 wk ahead,6.23358616098442e-37
ReichLab-SARIMA2,2014/2015,HHS Region 2,1 wk ahead,1.23143062491981e-39
CU-BMA,2015/2016,HHS Region 2,1 wk ahead,0.0352501171168218
CU-EAKFC_SEIRS,2015/2016,HHS Region 2,1 wk ahead,0.0858426242973599
CU-EAKFC_SIRS,2015/2016,HHS Region 2,1 wk ahead,0.0858426242973599
CU-EKF_SEIRS,2015/2016,HHS Region 2,1 wk ahead,0.0858426242973599
CU-EKF_SIRS,2015/2016,HHS Region 2,1 wk ahead,0.0858426242973599
CU-RHF_SEIRS,2015/2016,HHS Region 2,1 wk ahead,0.0858426242973599
CU-RHF_SIRS,2015/2016,HHS Region 2,1 wk ahead,0.0858426242973599
Delphi-BasisRegression,2015/2016,HHS Region 2,1 wk ahead,1.34172112542398e-17
Delphi-DeltaDensity1,2015/2016,HHS Region 2,1 wk ahead,0.180116440335622
Delphi-DeltaDensity2,2015/2016,HHS Region 2,1 wk ahead,0.0502630342544327
Delphi-EmpiricalBayes1,2015/2016,HHS Region 2,1 wk ahead,0.219311049289083
Delphi-EmpiricalBayes2,2015/2016,HHS Region 2,1 wk ahead,4.12692649364064e-24
Delphi-EmpiricalFuture,2015/2016,HHS Region 2,1 wk ahead,1.96982404419697e-65
Delphi-EmpiricalTraj,2015/2016,HHS Region 2,1 wk ahead,1.96982404419697e-65
Delphi-Stat,2015/2016,HHS Region 2,1 wk ahead,3.6132198794534e-06
Delphi-Uniform,2015/2016,HHS Region 2,1 wk ahead,6.94017235928046e-119
LANL-DBM,2015/2016,HHS Region 2,1 wk ahead,6.42382147935746e-19
ReichLab-KCDE,2015/2016,HHS Region 2,1 wk ahead,1.56417993329675e-15
ReichLab-KDE,2015/2016,HHS Region 2,1 wk ahead,1.56095781667075e-64
ReichLab-SARIMA1,2015/2016,HHS Region 2,1 wk ahead,3.7858174868597e-19
ReichLab-SARIMA2,2015/2016,HHS Region 2,1 wk ahead,5.2343189188135e-20
CU-BMA,2016/2017,HHS Region 2,1 wk ahead,2.8404838040379e-08
CU-EAKFC_SEIRS,2016/2017,HHS Region 2,1 wk ahead,0.112730538047683
CU-EAKFC_SIRS,2016/2017,HHS Region 2,1 wk ahead,0.112730538047683
CU-EKF_SEIRS,2016/2017,HHS Region 2,1 wk ahead,0.112730538047683
CU-EKF_SIRS,2016/2017,HHS Region 2,1 wk ahead,0.112730538047683
CU-RHF_SEIRS,2016/2017,HHS Region 2,1 wk ahead,0.112730538047683
CU-RHF_SIRS,2016/2017,HHS Region 2,1 wk ahead,0.112730538047683
Delphi-BasisRegression,2016/2017,HHS Region 2,1 wk ahead,2.12647324469585e-09
Delphi-DeltaDensity1,2016/2017,HHS Region 2,1 wk ahead,0.0774947029628379
Delphi-DeltaDensity2,2016/2017,HHS Region 2,1 wk ahead,4.47028272714854e-07
Delphi-EmpiricalBayes1,2016/2017,HHS Region 2,1 wk ahead,0.246120344598474
Delphi-EmpiricalBayes2,2016/2017,HHS Region 2,1 wk ahead,5.54866231348986e-12
Delphi-EmpiricalFuture,2016/2017,HHS Region 2,1 wk ahead,8.68223964010996e-58
Delphi-EmpiricalTraj,2016/2017,HHS Region 2,1 wk ahead,8.68223964010996e-58
Delphi-Stat,2016/2017,HHS Region 2,1 wk ahead,1.24658745955934e-06
Delphi-Uniform,2016/2017,HHS Region 2,1 wk ahead,4.12946556662594e-120
LANL-DBM,2016/2017,HHS Region 2,1 wk ahead,3.42993359060695e-20
ReichLab-KCDE,2016/2017,HHS Region 2,1 wk ahead,3.71984274563097e-16
ReichLab-KDE,2016/2017,HHS Region 2,1 wk ahead,3.48136305613018e-54
ReichLab-SARIMA1,2016/2017,HHS Region 2,1 wk ahead,8.05437796426967e-19
ReichLab-SARIMA2,2016/2017,HHS Region 2,1 wk ahead,4.24854574640066e-20
CU-BMA,2010/2011,HHS Region 3,1 wk ahead,7.43253546016513e-56
CU-EAKFC_SEIRS,2010/2011,HHS Region 3,1 wk ahead,0.140984116010581
CU-EAKFC_SIRS,2010/2011,HHS Region 3,1 wk ahead,0.140984116010581
CU-EKF_SEIRS,2010/2011,HHS Region 3,1 wk ahead,0.140984116010581
CU-EKF_SIRS,2010/2011,HHS Region 3,1 wk ahead,0.140984116010581
CU-RHF_SEIRS,2010/2011,HHS Region 3,1 wk ahead,0.140984116010581
CU-RHF_SIRS,2010/2011,HHS Region 3,1 wk ahead,0.140984116010581
Delphi-BasisRegression,2010/2011,HHS Region 3,1 wk ahead,6.82508086161621e-52
Delphi-DeltaDensity1,2010/2011,HHS Region 3,1 wk ahead,0.000259587213280584
Delphi-DeltaDensity2,2010/2011,HHS Region 3,1 wk ahead,0.153835716723235
Delphi-EmpiricalBayes1,2010/2011,HHS Region 3,1 wk ahead,1.97475932504011e-24
Delphi-EmpiricalBayes2,2010/2011,HHS Region 3,1 wk ahead,6.27457739207661e-106
Delphi-EmpiricalFuture,2010/2011,HHS Region 3,1 wk ahead,7.20831082257974e-257
Delphi-EmpiricalTraj,2010/2011,HHS Region 3,1 wk ahead,7.20831082257974e-257
Delphi-Stat,2010/2011,HHS Region 3,1 wk ahead,4.19307382713699e-21
Delphi-Uniform,2010/2011,HHS Region 3,1 wk ahead,0
LANL-DBM,2010/2011,HHS Region 3,1 wk ahead,1.50718995366368e-79
ReichLab-KCDE,2010/2011,HHS Region 3,1 wk ahead,1.60544476766026e-31
ReichLab-KDE,2010/2011,HHS Region 3,1 wk ahead,1.53919009870711e-175
ReichLab-SARIMA1,2010/2011,HHS Region 3,1 wk ahead,3.1793871986302e-46
ReichLab-SARIMA2,2010/2011,HHS Region 3,1 wk ahead,1.75399163685156e-87
CU-BMA,2011/2012,HHS Region 3,1 wk ahead,4.24066869537102e-22
CU-EAKFC_SEIRS,2011/2012,HHS Region 3,1 wk ahead,0.0926093622487599
CU-EAKFC_SIRS,2011/2012,HHS Region 3,1 wk ahead,0.0926093622487599
CU-EKF_SEIRS,2011/2012,HHS Region 3,1 wk ahead,0.0926093622487599
CU-EKF_SIRS,2011/2012,HHS Region 3,1 wk ahead,0.0926093622487599
CU-RHF_SEIRS,2011/2012,HHS Region 3,1 wk ahead,0.0926093622487599
CU-RHF_SIRS,2011/2012,HHS Region 3,1 wk ahead,0.0926093622487599
Delphi-BasisRegression,2011/2012,HHS Region 3,1 wk ahead,1.46862975749962e-11
Delphi-DeltaDensity1,2011/2012,HHS Region 3,1 wk ahead,0.37481571847568
Delphi-DeltaDensity2,2011/2012,HHS Region 3,1 wk ahead,0.0695225006056502
Delphi-EmpiricalBayes1,2011/2012,HHS Region 3,1 wk ahead,1.85645038088206e-06
Delphi-EmpiricalBayes2,2011/2012,HHS Region 3,1 wk ahead,6.560017279095e-27
Delphi-EmpiricalFuture,2011/2012,HHS Region 3,1 wk ahead,1.06575256528832e-81
Delphi-EmpiricalTraj,2011/2012,HHS Region 3,1 wk ahead,1.06575256528832e-81
Delphi-Stat,2011/2012,HHS Region 3,1 wk ahead,3.75096097132821e-06
Delphi-Uniform,2011/2012,HHS Region 3,1 wk ahead,1.61754331798491e-151
LANL-DBM,2011/2012,HHS Region 3,1 wk ahead,1.37542634477447e-27
ReichLab-KCDE,2011/2012,HHS Region 3,1 wk ahead,7.22590116015034e-14
ReichLab-KDE,2011/2012,HHS Region 3,1 wk ahead,5.0068503903623e-56
ReichLab-SARIMA1,2011/2012,HHS Region 3,1 wk ahead,7.01597041709009e-19
ReichLab-SARIMA2,2011/2012,HHS Region 3,1 wk ahead,1.77238789532342e-31
CU-BMA,2012/2013,HHS Region 3,1 wk ahead,1.97598015096811e-47
CU-EAKFC_SEIRS,2012/2013,HHS Region 3,1 wk ahead,0.129066503611593
CU-EAKFC_SIRS,2012/2013,HHS Region 3,1 wk ahead,0.129066503611593
CU-EKF_SEIRS,2012/2013,HHS Region 3,1 wk ahead,0.129066503611593
CU-EKF_SIRS,2012/2013,HHS Region 3,1 wk ahead,0.129066503611593
CU-RHF_SEIRS,2012/2013,HHS Region 3,1 wk ahead,0.129066503611593
CU-RHF_SIRS,2012/2013,HHS Region 3,1 wk ahead,0.129066503611593
Delphi-BasisRegression,2012/2013,HHS Region 3,1 wk ahead,4.55048621699271e-31
Delphi-DeltaDensity1,2012/2013,HHS Region 3,1 wk ahead,0.216364170364935
Delphi-DeltaDensity2,2012/2013,HHS Region 3,1 wk ahead,0.00923677861883105
Delphi-EmpiricalBayes1,2012/2013,HHS Region 3,1 wk ahead,2.93466755701824e-08
Delphi-EmpiricalBayes2,2012/2013,HHS Region 3,1 wk ahead,8.66304667724755e-71
Delphi-EmpiricalFuture,2012/2013,HHS Region 3,1 wk ahead,3.14431123894022e-225
Delphi-EmpiricalTraj,2012/2013,HHS Region 3,1 wk ahead,3.14431123894022e-225
Delphi-Stat,2012/2013,HHS Region 3,1 wk ahead,1.79580773555191e-15
Delphi-Uniform,2012/2013,HHS Region 3,1 wk ahead,0
LANL-DBM,2012/2013,HHS Region 3,1 wk ahead,2.07660868917381e-65
ReichLab-KCDE,2012/2013,HHS Region 3,1 wk ahead,2.17375831302848e-31
ReichLab-KDE,2012/2013,HHS Region 3,1 wk ahead,1.31512983557606e-152
ReichLab-SARIMA1,2012/2013,HHS Region 3,1 wk ahead,3.60798385091796e-44
ReichLab-SARIMA2,2012/2013,HHS Region 3,1 wk ahead,1.62407453631461e-82
CU-BMA,2013/2014,HHS Region 3,1 wk ahead,4.13640666650262e-32
CU-EAKFC_SEIRS,2013/2014,HHS Region 3,1 wk ahead,0.100515009417158
CU-EAKFC_SIRS,2013/2014,HHS Region 3,1 wk ahead,0.100515009417158
CU-EKF_SEIRS,2013/2014,HHS Region 3,1 wk ahead,0.100515009417158
CU-EKF_SIRS,2013/2014,HHS Region 3,1 wk ahead,0.100515009417158
CU-RHF_SEIRS,2013/2014,HHS Region 3,1 wk ahead,0.100515009417158
CU-RHF_SIRS,2013/2014,HHS Region 3,1 wk ahead,0.100515009417158
Delphi-BasisRegression,2013/2014,HHS Region 3,1 wk ahead,4.88942254412841e-26
Delphi-DeltaDensity1,2013/2014,HHS Region 3,1 wk ahead,0.309259119304998
Delphi-DeltaDensity2,2013/2014,HHS Region 3,1 wk ahead,0.0876012171973583
Delphi-EmpiricalBayes1,2013/2014,HHS Region 3,1 wk ahead,4.96069865696231e-05
Delphi-EmpiricalBayes2,2013/2014,HHS Region 3,1 wk ahead,1.70973374818238e-69
Delphi-EmpiricalFuture,2013/2014,HHS Region 3,1 wk ahead,3.5509947679497e-165
Delphi-EmpiricalTraj,2013/2014,HHS Region 3,1 wk ahead,3.5509947679497e-165
Delphi-Stat,2013/2014,HHS Region 3,1 wk ahead,8.12277682509288e-12
Delphi-Uniform,2013/2014,HHS Region 3,1 wk ahead,2.24127066405611e-301
LANL-DBM,2013/2014,HHS Region 3,1 wk ahead,7.827103068386e-49
ReichLab-KCDE,2013/2014,HHS Region 3,1 wk ahead,3.54649971769084e-19
ReichLab-KDE,2013/2014,HHS Region 3,1 wk ahead,2.41373981866587e-113
ReichLab-SARIMA1,2013/2014,HHS Region 3,1 wk ahead,4.44649660109002e-31
ReichLab-SARIMA2,2013/2014,HHS Region 3,1 wk ahead,1.05128300722652e-54
CU-BMA,2014/2015,HHS Region 3,1 wk ahead,6.8477202990431e-41
CU-EAKFC_SEIRS,2014/2015,HHS Region 3,1 wk ahead,0.0946949074110429
CU-EAKFC_SIRS,2014/2015,HHS Region 3,1 wk ahead,0.0946949074110429
CU-EKF_SEIRS,2014/2015,HHS Region 3,1 wk ahead,0.0946949074110429
CU-EKF_SIRS,2014/2015,HHS Region 3,1 wk ahead,0.0946949074110429
CU-RHF_SEIRS,2014/2015,HHS Region 3,1 wk ahead,0.0946949074110429
CU-RHF_SIRS,2014/2015,HHS Region 3,1 wk ahead,0.0946949074110429
Delphi-BasisRegression,2014/2015,HHS Region 3,1 wk ahead,8.44547077355744e-31
Delphi-DeltaDensity1,2014/2015,HHS Region 3,1 wk ahead,0.4317649134103
Delphi-DeltaDensity2,2014/2015,HHS Region 3,1 wk ahead,6.42784402621565e-05
Delphi-EmpiricalBayes1,2014/2015,HHS Region 3,1 wk ahead,1.363683070433e-06
Delphi-EmpiricalBayes2,2014/2015,HHS Region 3,1 wk ahead,3.00011392036354e-71
Delphi-EmpiricalFuture,2014/2015,HHS Region 3,1 wk ahead,3.26033834049466e-189
Delphi-EmpiricalTraj,2014/2015,HHS Region 3,1 wk ahead,3.26033834049466e-189
Delphi-Stat,2014/2015,HHS Region 3,1 wk ahead,1.09896815277943e-13
Delphi-Uniform,2014/2015,HHS Region 3,1 wk ahead,0
LANL-DBM,2014/2015,HHS Region 3,1 wk ahead,1.71203306043287e-55
ReichLab-KCDE,2014/2015,HHS Region 3,1 wk ahead,2.71059936872916e-27
ReichLab-KDE,2014/2015,HHS Region 3,1 wk ahead,3.89800917408725e-128
ReichLab-SARIMA1,2014/2015,HHS Region 3,1 wk ahead,1.09728855703936e-36
ReichLab-SARIMA2,2014/2015,HHS Region 3,1 wk ahead,1.44364636032266e-68
CU-BMA,2015/2016,HHS Region 3,1 wk ahead,2.5276956848637e-25
CU-EAKFC_SEIRS,2015/2016,HHS Region 3,1 wk ahead,0.120324645565818
CU-EAKFC_SIRS,2015/2016,HHS Region 3,1 wk ahead,0.120324645565818
CU-EKF_SEIRS,2015/2016,HHS Region 3,1 wk ahead,0.120324645565818
CU-EKF_SIRS,2015/2016,HHS Region 3,1 wk ahead,0.120324645565818
CU-RHF_SEIRS,2015/2016,HHS Region 3,1 wk ahead,0.120324645565818
CU-RHF_SIRS,2015/2016,HHS Region 3,1 wk ahead,0.120324645565818
Delphi-BasisRegression,2015/2016,HHS Region 3,1 wk ahead,2.50924782673759e-25
Delphi-DeltaDensity1,2015/2016,HHS Region 3,1 wk ahead,0.199823546835141
Delphi-DeltaDensity2,2015/2016,HHS Region 3,1 wk ahead,0.0782055831229292
Delphi-EmpiricalBayes1,2015/2016,HHS Region 3,1 wk ahead,2.29965483652489e-05
Delphi-EmpiricalBayes2,2015/2016,HHS Region 3,1 wk ahead,5.10049201123857e-56
Delphi-EmpiricalFuture,2015/2016,HHS Region 3,1 wk ahead,2.61017824070513e-131
Delphi-EmpiricalTraj,2015/2016,HHS Region 3,1 wk ahead,2.61017824070513e-131
Delphi-Stat,2015/2016,HHS Region 3,1 wk ahead,9.8656814400794e-11
Delphi-Uniform,2015/2016,HHS Region 3,1 wk ahead,9.62809472794208e-233
LANL-DBM,2015/2016,HHS Region 3,1 wk ahead,1.32510255085928e-38
ReichLab-KCDE,2015/2016,HHS Region 3,1 wk ahead,2.01321059480586e-15
ReichLab-KDE,2015/2016,HHS Region 3,1 wk ahead,1.41691010975466e-91
ReichLab-SARIMA1,2015/2016,HHS Region 3,1 wk ahead,1.00644761189633e-24
ReichLab-SARIMA2,2015/2016,HHS Region 3,1 wk ahead,7.37486026940588e-42
CU-BMA,2016/2017,HHS Region 3,1 wk ahead,2.17450702274882e-43
CU-EAKFC_SEIRS,2016/2017,HHS Region 3,1 wk ahead,0.100383054571403
CU-EAKFC_SIRS,2016/2017,HHS Region 3,1 wk ahead,0.100383054571403
CU-EKF_SEIRS,2016/2017,HHS Region 3,1 wk ahead,0.100383054571403
CU-EKF_SIRS,2016/2017,HHS Region 3,1 wk ahead,0.100383054571403
CU-RHF_SEIRS,2016/2017,HHS Region 3,1 wk ahead,0.100383054571403
CU-RHF_SIRS,2016/2017,HHS Region 3,1 wk ahead,0.100383054571403
Delphi-BasisRegression,2016/2017,HHS Region 3,1 wk ahead,5.68525996654851e-36
Delphi-DeltaDensity1,2016/2017,HHS Region 3,1 wk ahead,0.309848355322051
Delphi-DeltaDensity2,2016/2017,HHS Region 3,1 wk ahead,0.0703693262949138
Delphi-EmpiricalBayes1,2016/2017,HHS Region 3,1 wk ahead,0.0174839909546024
Delphi-EmpiricalBayes2,2016/2017,HHS Region 3,1 wk ahead,6.27257945326398e-80
Delphi-EmpiricalFuture,2016/2017,HHS Region 3,1 wk ahead,2.78554214233772e-215
Delphi-EmpiricalTraj,2016/2017,HHS Region 3,1 wk ahead,2.78554214233772e-215
Delphi-Stat,2016/2017,HHS Region 3,1 wk ahead,1.53617120142806e-14
Delphi-Uniform,2016/2017,HHS Region 3,1 wk ahead,0
LANL-DBM,2016/2017,HHS Region 3,1 wk ahead,8.28608245088349e-62
ReichLab-KCDE,2016/2017,HHS Region 3,1 wk ahead,7.2819351324695e-20
ReichLab-KDE,2016/2017,HHS Region 3,1 wk ahead,4.46328831940997e-146
ReichLab-SARIMA1,2016/2017,HHS Region 3,1 wk ahead,3.41971943012713e-35
ReichLab-SARIMA2,2016/2017,HHS Region 3,1 wk ahead,3.60819522092296e-66
CU-BMA,2010/2011,HHS Region 4,1 wk ahead,7.50334134899282e-10
CU-EAKFC_SEIRS,2010/2011,HHS Region 4,1 wk ahead,0.0263644339940207
CU-EAKFC_SIRS,2010/2011,HHS Region 4,1 wk ahead,0.0263644339940207
CU-EKF_SEIRS,2010/2011,HHS Region 4,1 wk ahead,0.0263644339940207
CU-EKF_SIRS,2010/2011,HHS Region 4,1 wk ahead,0.0263644339940207
CU-RHF_SEIRS,2010/2011,HHS Region 4,1 wk ahead,0.0263644339940207
CU-RHF_SIRS,2010/2011,HHS Region 4,1 wk ahead,0.0263644339940207
Delphi-BasisRegression,2010/2011,HHS Region 4,1 wk ahead,1.009187395366e-58
Delphi-DeltaDensity1,2010/2011,HHS Region 4,1 wk ahead,0.300669351716776
Delphi-DeltaDensity2,2010/2011,HHS Region 4,1 wk ahead,0.186208395122358
Delphi-EmpiricalBayes1,2010/2011,HHS Region 4,1 wk ahead,5.34530832055215e-05
Delphi-EmpiricalBayes2,2010/2011,HHS Region 4,1 wk ahead,2.25599044542822e-108
Delphi-EmpiricalFuture,2010/2011,HHS Region 4,1 wk ahead,4.16330461627048e-235
Delphi-EmpiricalTraj,2010/2011,HHS Region 4,1 wk ahead,4.16330461627048e-235
Delphi-Stat,2010/2011,HHS Region 4,1 wk ahead,1.56157768741173e-17
Delphi-Uniform,2010/2011,HHS Region 4,1 wk ahead,0
LANL-DBM,2010/2011,HHS Region 4,1 wk ahead,7.36646555214826e-65
ReichLab-KCDE,2010/2011,HHS Region 4,1 wk ahead,6.98763764755556e-17
ReichLab-KDE,2010/2011,HHS Region 4,1 wk ahead,2.09574820435187e-183
ReichLab-SARIMA1,2010/2011,HHS Region 4,1 wk ahead,2.96159605130151e-05
ReichLab-SARIMA2,2010/2011,HHS Region 4,1 wk ahead,0.354852579402689
CU-BMA,2011/2012,HHS Region 4,1 wk ahead,4.12762588567531e-18
CU-EAKFC_SEIRS,2011/2012,HHS Region 4,1 wk ahead,0.000174680060115064
CU-EAKFC_SIRS,2011/2012,HHS Region 4,1 wk ahead,0.000174680060115064
CU-EKF_SEIRS,2011/2012,HHS Region 4,1 wk ahead,0.000174680060115064
CU-EKF_SIRS,2011/2012,HHS Region 4,1 wk ahead,0.000174680060115064
CU-RHF_SEIRS,2011/2012,HHS Region 4,1 wk ahead,0.000174680060115064
CU-RHF_SIRS,2011/2012,HHS Region 4,1 wk ahead,0.000174680060115064
Delphi-BasisRegression,2011/2012,HHS Region 4,1 wk ahead,1.6979357364979e-95
Delphi-DeltaDensity1,2011/2012,HHS Region 4,1 wk ahead,0.320519756168346
Delphi-DeltaDensity2,2011/2012,HHS Region 4,1 wk ahead,0.191742453070352
Delphi-EmpiricalBayes1,2011/2012,HHS Region 4,1 wk ahead,0.00335463423934555
Delphi-EmpiricalBayes2,2011/2012,HHS Region 4,1 wk ahead,9.8212681750012e-127
Delphi-EmpiricalFuture,2011/2012,HHS Region 4,1 wk ahead,0
Delphi-EmpiricalTraj,2011/2012,HHS Region 4,1 wk ahead,0
Delphi-Stat,2011/2012,HHS Region 4,1 wk ahead,1.61570249295664e-24
Delphi-Uniform,2011/2012,HHS Region 4,1 wk ahead,0
LANL-DBM,2011/2012,HHS Region 4,1 wk ahead,2.60708190068189e-81
ReichLab-KCDE,2011/2012,HHS Region 4,1 wk ahead,7.27474664996536e-25
ReichLab-KDE,2011/2012,HHS Region 4,1 wk ahead,3.24674489648691e-270
ReichLab-SARIMA1,2011/2012,HHS Region 4,1 wk ahead,1.5675524156647e-06
ReichLab-SARIMA2,2011/2012,HHS Region 4,1 wk ahead,0.48333350860885
CU-BMA,2012/2013,HHS Region 4,1 wk ahead,4.19524781623594e-09
